Name,AUID,Coords,Const,Type,Period,Mag,ra,dec,Xmatch_obj,separation
M31N 2017-07a,000-BMR-512,00 43 14.50 +41 33 57.2,And,N,--,17.2 - <22 CR,10.810416666666665,41.565888888888885,,
M31N 2020-06b,000-BNN-148,00 42 23.47 +41 08 22.8,And,N,--,15.8 - <20.5 CR,10.597791666666664,41.13966666666666,ZTF20abgdyqe,1.25032596725454
M31N 2020-10c,000-BNR-811,00 42 49.62 +41 16 52.1,And,N,--,14.6 - <20.5 CR,10.706749999999998,41.28113888888889,,
PNV J00423439+4044255,000-BMP-128,00 42 34.40 +40 44 26.0,And,N,--,16.4 - <22 V,10.64333333333333,40.74055555555556,,
V1378 Aql,000-BCG-025,19 16 35.35 +03 43 19.3,Aql,N,--,10 - <12.7 V,289.14729166666666,3.722027777777778,,
V2029 Aql,000-BNP-532,19 14 26.30 +14 44 40.2,Aql,N,--,13.5 - <22 r,288.6095833333333,14.744499999999999,ZTF20abmisft,0.17578649950502598
Gaia21cpb,000-BNZ-590,19 12 38.61 +12 41 34.4,Aql,N,--,15.7 - <22 r G,288.160875,12.69288888888889,,
N Aql 2019,000-BNZ-466,19 03 14.95 +01 20 28.2,Aql,N,--,>17.2: - <22 r,285.8122916666667,1.3411666666666666,ZTF19aaontsz,0.03960037421489392
PGIR22akgylf,000-BPL-077,20 00 29.25 +34 53 09.2,Cyg,N,--,13.9: - 22.5: V,300.12187499999993,34.885888888888886,ZTF22abazrjk,0.26422108103972847
BB Oph,000-BCW-512,17 24 30.18 -24 48 06.2,Oph,N,--,11.3 p - 19.4 V,261.12575,-24.801722222222224,,
V1012 Oph,000-BDX-437,17 41 34.54 -23 23 33.1,Oph,N,--,14 - <21.0 B,265.39391666666666,-23.392527777777776,,
V2024 Oph,000-BDY-445,17 42 23.00 -24 59 24.0,Oph,N,--,9.5: - <18.0 V,265.5958333333333,-24.990000000000002,,
V2944 Oph,000-BLP-905,17 29 13.42 -18 46 13.8,Oph,N,--,9.3 V - 18.8: B,262.3059166666667,-18.7705,ZTF19aaocgtd,0.289047763157317
V0737 Sgr,000-BCX-020,18 07 08.96 -28 44 52.9,Sgr,N,--,9.5: - <13.0 p,271.78733333333327,-28.74802777777778,,
V1148 Sgr,000-BCX-040,18 09 05.82 -25 59 07.6,Sgr,N,--,8.0 - <16.0 p,272.27424999999994,-25.985444444444447,,
V1172 Sgr,000-BCX-042,17 50 23.66 -20 40 29.9,Sgr,N,--,9.0 - 18.0 V p,267.5985833333333,-20.674972222222223,,
V1944 Sgr,000-BCX-065,18 00 36.85 -27 17 14.5,Sgr,N,--,7.0: - 15 p,270.1535416666666,-27.287361111111114,,
V4049 Sgr,000-BCX-102,18 20 38.60 -27 56 25.0,Sgr,N,--,12 - <20.0 V,275.16083333333324,-27.940277777777776,,
V4077 Sgr,000-BCC-729,18 34 39.47 -26 26 02.7,Sgr,N,--,8 - <20.0 V,278.6644583333333,-26.434083333333334,,
V4121 Sgr,000-BFJ-418,18 07 54.96 -28 49 27.3,Sgr,N,--,9.5 - <19.0 p,271.9789999999999,-28.82425,,
V4361 Sgr,000-BCC-233,18 23 42.50 -18 07 14.8,Sgr,N,--,10.6 - <15.5 p,275.92708333333326,-18.12077777777778,,
V5580 Sgr,000-BJJ-234,18 22 01.50 -28 02 39.6,Sgr,N,--,7.8 - <15 R,275.50624999999997,-28.044333333333334,,
V5581 Sgr,000-BJP-183,17 44 08.46 -26 05 48.0,Sgr,N,62.3,12.5 - <19.8 V,266.03524999999996,-26.096666666666664,,
V5582 Sgr,000-BJP-257,17 45 05.42 -20 03 22.0,Sgr,N,--,11.9 - <20 V,266.27258333333333,-20.05611111111111,,
V5854 Sgr,000-BLY-515,17 49 57.33 -29 14 37.9,Sgr,N,--,13.5: - <21.2 Ic,267.48887499999995,-29.243861111111112,,
V5914 Sgr,--,18 00 49.71 -30 48 58.8,Sgr,N,0.821241,16.4: - <21 Ic,270.20712499999996,-30.816333333333333,,
V5991 Sgr,--,18 06 03.18 -21 19 47.3,Sgr,N,--,9.95 - 12.48 Ks,271.51325,-21.329805555555556,,
V6345 Sgr,000-BLH-116,18 18 34.02 -28 49 19.8,Sgr,N,--,11: - 19.7 I,274.64175,-28.822166666666668,,
V6567 Sgr,000-BNN-055,18 22 45.32 -19 36 02.2,Sgr,N,--,12.5 - <22 V,275.6888333333333,-19.600611111111114,ZTF20abdpwst,0.048791651268727206
Gaia21ejq,000-BPD-424,18 00 44.88 -21 39 40.5,Sgr,N,--,17.2 - <23 r G,270.187,-21.66125,ZTF21acdinya,0.12912716042813752
Gaia22bhs,000-BPJ-072,17 49 05.55 -29 22 36.9,Sgr,N,--,>17.5 - <23 r G,267.273125,-29.376916666666666,,
PGIR22gjh,000-BPJ-157,18 08 42.67 -19 21 55.9,Sgr,N,--,17.2 - <23 r,272.1777916666666,-19.36552777777778,ZTF22aahisfz,0.046308229239328015
TCP J19445890-1451183,000-BLH-062,19 44 58.92 -14 51 18.6,Sgr,N,--,15.4 - ? clear,296.2455,-14.855166666666666,,
VVV-NOV-006,--,17 54 52.68 -24 41 31.6,Sgr,N,--,7.72 - <17.1 Ks,268.7194999999999,-24.69211111111111,,
FS Sct,000-BCD-770,18 58 16.91 -05 24 05.1,Sct,N,--,10.1 - 19.3 p,284.5704583333333,-5.401416666666667,,
FV Sct,000-BCX-198,18 34 51.65 -12 55 26.9,Sct,N,--,7.0: - 21 p,278.7152083333333,-12.924138888888889,,
V0475 Sct,000-BCD-371,18 49 37.60 -09 33 50.9,Sct,N,--,8.4 - <16 V,282.40666666666664,-9.56413888888889,,
DZ Ser,000-BCX-225,18 00 58.86 -10 33 52.1,Ser,N,--,8.0: - <20.0 p,270.24524999999994,-10.564472222222223,,
V0378 Ser,000-BCY-275,17 49 24.57 -12 59 59.2,Ser,N,--,11.5 - <18 clear,267.35237499999994,-12.999777777777776,,
PW Vul,000-BCG-738,19 26 05.05 +27 21 57.7,Vul,N,--,6.4 - 16.9 V,291.52104166666663,27.36602777777778,ZTF18abfxhxh,0.6369518536015362
V0606 Vul,000-BPB-771,20 21 07.70 +29 14 09.1,Vul,N,--,9.9 - 21.9 V,305.28208333333333,29.235861111111113,ZTF21abmbzax,0.06505553502496972
V3732 Oph,000-BNW-815,17 33 14.83 -27 43 11.0,Oph,N+E,0.940043,>14.3 - 22.2 Ic,263.31179166666664,-27.71972222222222,ZTF21aazewco,0.09210504397604916
V Per,000-BCW-747,02 01 53.92 +56 44 03.5,Per,N+E,0.107123474,4.0 - <17.5 p,30.47466666666666,56.73430555555556,ZTF18aaadsqs,0.11808328451605361
WY Sge,000-BFD-354,19 32 43.87 +17 44 54.5,Sge,N+E,0.15363448,5.4 - 20.7 B,293.1827916666666,17.748472222222222,ZTF18aaxywha,0.1808981758766435
V1174 Sgr,000-BFF-626,18 01 37.03 -28 44 19.0,Sgr,N+ELL,0.3090452,12.0: - 18.7 Ic p,270.4042916666666,-28.738611111111112,,
V0368 Aql,000-BCG-769,19 26 34.46 +07 36 13.8,Aql,NA+E,0.6905093,5 - 15.7 V,291.6435833333333,7.603833333333333,ZTF18ababqov,0.23336993310996257
V0500 Aql,000-BCT-695,19 52 27.99 +08 28 46.9,Aql,NA+E,0.1452,6.1: - 19.7 V p,298.11662499999994,8.479694444444444,,
QZ Aur,000-BCT-887,05 28 34.08 +33 18 21.8,Aur,NA+E,0.3574961,6.0 p - 18.95 V,82.142,33.30605555555555,,
V2860 Ori,000-BNF-868,06 09 57.45 +12 12 25.2,Ori,NA+E,0.42258,9.4 - 19.8 r CR,92.489375,12.206999999999999,ZTF19aabjxpe,0.16910305608988907
V4633 Sgr,000-BCC-127,18 21 40.49 -27 31 37.3,Sgr,NA+E,0.1255667,7.4 - 21: V,275.41870833333337,-27.52702777777778,,
V4742 Sgr,000-BCB-024,18 02 21.86 -25 20 32.2,Sgr,NA+E,0.1336159,7.9 - 24.5: V,270.5910833333333,-25.342277777777777,,
V5116 Sgr,000-BCB-886,18 17 50.77 -30 26 31.2,Sgr,NA+E,0.1237444,7.4 - <20.2: V,274.4615416666667,-30.442,,
QU Vul,000-BCL-543,20 26 46.03 +27 50 43.3,Vul,NA+E,0.1117648,5.3 - 18.9 V,306.69179166666663,27.84536111111111,ZTF19aboxotc,0.2716430292017121
V1494 Aql,000-BCG-542,19 23 05.36 +04 57 19.8,Aql,NA+EA,0.1346161,4.1 - 17.4 V,290.7723333333333,4.9555,ZTF18adkglcb,0.31542831147613726
V0838 Her,000-BCD-266,18 46 31.47 +12 14 02.1,Her,NA+EA,0.297635,5.3 - 20.5: V,281.63112499999994,12.233916666666666,,
BT Mon,000-BBL-732,06 43 47.24 -02 01 13.9,Mon,NA+EA,0.33381322,4.2: - 16.4 V p,100.94683333333332,-2.0205277777777777,ZTF17aaaojjk,0.12872415227689524
V0726 Sgr,000-BFF-219,18 19 33.67 -26 53 19.7,Sgr,NA+ELL,0.822812,10.5 - 19.4 V,274.89029166666666,-26.888805555555557,,
V0533 Her,000-BCS-513,18 14 20.51 +41 51 22.6,Her,NA+NL/VY,0.147,3.0 p - 16.4 V,273.5854583333333,41.85627777777778,ZTF18aagrgoe,0.09271840287768379
DK Lac,000-BCQ-810,22 49 46.98 +53 17 19.8,Lac,NA+NL/VY,--,5.0: - 19.4 V p,342.44575,53.28883333333333,ZTF18abchhxd,0.5050976844730074
V0606 Aql,000-BCG-332,19 20 24.29 -00 08 07.8,Aql,NA+UG,--,5.5: - 20.7 V p,290.1012083333333,-0.1355,ZTF19acgekqz,0.08698843227367548
V0476 Cyg,000-BCJ-920,19 58 24.51 +53 37 06.9,Cyg,NA+UG,0.1018002:,1.9 - 18.9 V,299.60212499999994,53.61858333333333,ZTF18abtjgtu,0.1814717123883344
V0908 Oph,000-BDX-341,17 28 04.58 -27 43 04.4,Oph,NA+UG,--,>9.0 - 20.5 V p,262.0190833333333,-27.717888888888886,,
V2109 Oph,000-BCW-551,17 24 16.04 -24 36 50.0,Oph,NA+UG,1.32379,8.9 - 20.5 g B,261.0668333333333,-24.61388888888889,ZTF21abjdjyj,0.20032608330150595
V0392 Per,000-BBH-316,04 43 21.37 +47 21 25.9,Per,NA+UG,3.21997,6.3 - 16.9 V,70.83904166666666,47.357194444444445,ZTF18abndlhv,0.10875454364488248
V1017 Sgr,000-BCC-576,18 32 04.47 -29 23 12.6,Sgr,NA+UG,5.78629,6.4 - 15.1 B,278.018625,-29.386833333333332,,
V1500 Cyg,000-BCN-494,21 11 36.58 +48 09 02.0,Cyg,NA/AM+E,0.1396130,1.69 - 18.7 V,317.9024166666666,48.150555555555556,ZTF18abcbsvh,0.2725630612665
EL Aql,000-BCT-660,18 56 02.03 -03 19 20.4,Aql,NA/DQ,--,>6.4 - 20.9 V p,284.0084583333333,-3.322333333333333,,
V1674 Her,000-BNZ-786,18 57 30.98 +16 53 39.6,Her,NA/DQ,0.15302,6.0 - <20.5 g V,284.37908333333326,16.894333333333332,ZTF19aasfsjq,0.12631649623055274
GI Mon,000-BBN-129,07 26 47.11 -06 40 29.7,Mon,NA/DQ+UG,0.1802,5.2: - 19.9 c V,111.69629166666665,-6.674916666666667,ZTF17aabglmw,0.1623481512933209
GK Per,000-BBG-044,03 31 12.01 +43 54 15.5,Per,NA/DQ+UG,1.996803,0.2 - 14.0 V,52.80004166666666,43.90430555555555,ZTF18abnzukj,0.7126874476514147
CP Lac,000-BCQ-233,22 15 41.10 +55 37 01.3,Lac,NA/VY,0.145143,2.1 - 20.4 CV V,333.92124999999993,55.61702777777778,ZTF18abcjzao,0.37758840037393615
M31N 2017-09a,000-BMM-859,00 44 08.72 +41 43 36.7,And,NB,--,17.3 - <22 CV,11.036333333333332,41.72686111111111,,
V0356 Aql,000-BCG-074,19 17 13.68 +01 43 21.7,Aql,NB,--,7.0 - 18.3 V,289.30699999999996,1.7226944444444445,ZTF19aaoocmr,0.1862501289817319
V0450 Cyg,000-BCN-001,20 58 47.59 +35 56 29.5,Cyg,NB,--,7.0 - <17.0 p,314.6982916666666,35.94152777777777,,
V0465 Cyg,000-BDC-165,19 52 37.71 +36 33 53.0,Cyg,NB,--,7.3: - 20.2 V p,298.15712499999995,36.56472222222222,,
V1819 Cyg,000-BCJ-621,19 54 37.45 +35 42 16.1,Cyg,NB,--,9.3 - 17.0 V,298.6560416666666,35.70447222222222,,
V2362 Cyg,000-BCS-757,21 11 32.34 +44 48 03.7,Cyg,NB,0.06577,7.8 - <21 V,317.88474999999994,44.801027777777776,,
V2659 Cyg,000-BLH-344,20 21 42.32 +31 03 29.4,Cyg,NB,--,9.3 V - 22: CR,305.42633333333333,31.05816666666667,ZTF18abarjzi,0.1663999360819344
V2891 Cyg,000-BNG-814,21 09 25.53 +48 10 52.2,Cyg,NB,--,14.3 - <22 V,317.35637499999996,48.18116666666666,ZTF19abyukuy,0.1439343867427855
HR Del,000-BCM-231,20 42 20.35 +19 09 39.3,Del,NB,0.214165,3.6 - 12.1 V,310.58479166666666,19.160916666666665,,
V0959 Mon,000-BKQ-006,06 39 38.60 +05 53 53.0,Mon,NB,0.29575,9.86 - 18.4: V,99.91083333333333,5.898055555555555,ZTF17aaagsmw,0.20016096315768653
V0794 Oph,000-BCW-536,17 38 49.25 -22 50 49.0,Oph,NB,--,11.5: - 17.8 V p,264.7052083333333,-22.846944444444443,,
V0841 Oph,000-BBY-278,16 59 30.37 -12 53 27.2,Oph,NB,0.601304,4.3 - 14.05 V,254.87654166666667,-12.890888888888888,ZTF19aadhejk,0.1928781810798191
V0972 Oph,000-BDX-401,17 34 44.45 -28 10 35.8,Oph,NB,0.281,8.0 - 17.5 B p,263.68520833333326,-28.17661111111111,,
V2540 Oph,000-BBZ-203,17 37 34.39 -16 23 18.6,Oph,NB,0.284781,8.1 - <21 V,264.39329166666664,-16.3885,,
V3664 Oph,000-BMP-164,17 24 39.96 -24 21 47.4,Oph,NB,--,12.8 - 16.7 V,261.1664999999999,-24.363166666666668,ZTF18abneynj,0.15777404340140327
V3701 Oph,--,17 36 59.69 -29 08 14.9,Oph,NB,--,11.2: - <21.2 Ic,264.24870833333335,-29.13747222222222,,
V0445 Pup,000-BBN-390,07 37 56.88 -25 56 58.8,Pup,NB,0.650654,8.46 - 21 V,114.48699999999998,-25.949666666666666,ZTF19ackjjnb,0.19536012679333295
BS Sgr,000-BCC-340,18 26 46.39 -27 08 21.6,Sgr,NB,--,9.2 - 17.9 V p,276.69329166666665,-27.139333333333333,,
HS Sgr,000-BCC-399,18 28 03.53 -21 34 25.4,Sgr,NB,--,10.0: - 16.5 p,277.0147083333333,-21.573722222222223,,
V0928 Sgr,000-BFS-736,18 19 00.31 -28 06 01.6,Sgr,NB,--,8.9 p - 20.5 B,274.75129166666665,-28.100444444444445,,
V0999 Sgr,000-BDB-737,18 00 05.69 -27 33 13.8,Sgr,NB,0.1518412,7.8: - 17.4 B,270.02370833333333,-27.553833333333333,,
V1014 Sgr,000-BCB-284,18 06 45.88 -27 26 16.4,Sgr,NB,--,10.8 - <16.1 p,271.6911666666666,-27.43788888888889,,
V1150 Sgr,000-BFF-605,18 18 55.39 -24 05 31.7,Sgr,NB,--,12.0 p - <22.0 j,274.7307916666667,-24.092138888888886,,
V1274 Sgr,000-BFF-712,17 48 55.53 -17 52 00.6,Sgr,NB,--,9.5 - <13.0 p,267.231375,-17.866833333333332,,
V1310 Sgr,000-BFF-745,18 34 58.90 -30 04 10.0,Sgr,NB,--,11.7 - <20 p,278.7454166666666,-30.069444444444443,,
V3645 Sgr,000-BCX-080,18 35 49.33 -18 41 44.2,Sgr,NB,--,8.0: - 18 p,278.9555416666666,-18.695611111111113,,
V4027 Sgr,000-BFJ-337,18 02 29.32 -28 45 19.9,Sgr,NB,--,11.0: - <16.3 V,270.62216666666666,-28.75552777777778,,
V4362 Sgr,000-BCC-498,18 30 23.11 -17 11 56.9,Sgr,NB,--,8 - <15.0 V,277.5962916666666,-17.19913888888889,,
V5558 Sgr,000-BDB-774,18 10 18.26 -18 46 52.0,Sgr,NB,--,6.5 - <20 V,272.5760833333333,-18.78111111111111,ZTF19abewkqw,0.2076433676243082
V5666 Sgr,000-BLG-469,18 25 08.76 -22 36 02.6,Sgr,NB,--,9.8 - 20.0: V,276.2865,-22.600722222222224,ZTF20abazbgv,0.6067664968920444
V0612 Sct,000-BMJ-092,18 31 45.89 -14 18 55.9,Sct,NB,--,8.4 - 19.6 V,277.9412083333333,-14.315527777777778,ZTF19aareapq,0.08212858715655881
NQ Vul,000-BCG-900,19 29 14.75 +20 27 59.8,Vul,NB,0.146501,6.01 - 18 V,292.3114583333333,20.46661111111111,ZTF19adkxsgp,0.14091642013549321
DO Aql,000-BCT-655,19 31 25.80 -06 25 38.6,Aql,NB+E,0.16776181,8.5 - 18.0 V,292.85749999999996,-6.427388888888889,,
V0849 Oph,000-BCW-538,18 14 07.30 +11 36 42.6,Oph,NB+E,0.17275535,7.2 - 18.8 V,273.5304166666666,11.611833333333333,ZTF18abbwvuu,0.7080995829855146
V4579 Sgr,000-BCX-115,18 03 37.90 -28 00 07.9,Sgr,NB+E,0.1535622,11.0 - 17.7 V B,270.90791666666667,-28.002194444444445,,
V5627 Sgr,--,18 01 56.27 -27 22 55.8,Sgr,NB+E,0.117161,>15.1 - <17.6 V,270.4844583333333,-27.382166666666667,,
T Aur,000-BCT-841,05 31 59.13 +30 26 45.5,Aur,NB+EA,0.204378318,4.1 - 15.5 B,82.99637499999999,30.445972222222224,,
V0841 Aql,000-BCT-710,19 07 40.03 +10 29 45.5,Aql,NB+UG,--,>11.5 - 21.0 g p,286.9167916666666,10.495972222222221,,
X Ser,000-BBX-316,16 19 17.69 -02 29 29.5,Ser,NB+UG,1.478,8.9 - 18.3 p,244.82370833333331,-2.491527777777778,ZTF18adbafew,0.2142268989276277
V2214 Oph,000-BBY-638,17 12 01.69 -29 37 33.5,Oph,NB/AM,0.117515,8.5 - 20.5 V,258.0070416666666,-29.625972222222224,,
HZ Pup,000-BCW-901,08 03 22.86 -28 28 28.7,Pup,NB/DQ,0.212,7.7 - 18.5 p,120.84525,-28.474638888888887,,
DQ Her,000-BCB-341,18 07 30.25 +45 51 32.6,Her,NB/DQ+EA,0.1936209219,1.3 - 18.08 V,271.87604166666665,45.85905555555556,ZTF19aarfrre,0.12927339734977758
V1835 Aql,000-BKS-641,19 07 42.36 +00 02 50.9,Aql,NC,--,12.5 - 17.0: B,286.9265,0.04747222222222222,ZTF18adlrrpr,0.6395199347677172
IPHAS J190832.31+051226.6,000-BKT-295,19 08 32.31 +05 12 26.6,Aql,NC,--,>15.9 - 19.0 r,287.13462499999997,5.2073888888888895,ZTF19abcxpke,0.2532865398583288
RT Ser,000-BCX-206,17 39 51.98 -11 56 38.9,Ser,NC,--,10.1 V - 17.0 p,264.9665833333333,-11.944138888888888,ZTF19aafnqmb,0.29911842419597545
PU Vul,000-BCL-393,20 21 13.31 +21 34 18.7,Vul,NC,268,8.7 - 16.6 p,305.3054583333333,21.57186111111111,,
V1329 Cyg,000-BCM-636,20 51 01.27 +35 34 53.2,Cyg,NC+E,958.0,12.1 - 18 B,312.75529166666666,35.58144444444445,ZTF18abnymsg,0.7353066631358917
ASAS J174600-2321.3,000-BHN-148,17 46 00.18 -23 21 16.4,Sgr,NC+EA+SR,1011.5,11.9 - 16.9 V,266.50075,-23.354555555555557,ZTF20aazqqgj,0.14826663720481897
V1016 Cyg,000-BCJ-813,19 57 05.01 +39 49 36.4,Cyg,NC+M,--,10.05 - 17.5 B,299.27087499999993,39.82677777777778,,
HM Sge,000-BCH-656,19 41 57.07 +16 44 39.6,Sge,NC+M,535,11.1 - 18.1 B,295.4877916666666,16.744333333333334,ZTF20acuufyy,0.46941403684219224
GDS_J1830235-135539,000-BPL-326,18 30 23.47 -13 55 42.0,Sct,NC+M,315.3,11.3 - 18.5 o,277.59779166666664,-13.928333333333333,,
V2110 Oph,000-BBZ-283,17 43 33.37 -22 45 35.9,Oph,NC+SR,192.8,12.0 - 22 V,265.8890416666666,-22.75997222222222,ZTF19abtvmhh,1.250620599775302
HQ And,000-BCT-525,00 31 35.87 +43 49 05.8,And,NL,--,15.0 - 16.2 p,7.8994583333333335,43.81827777777778,ZTF17aaawwxl,0.554950243061651
ASASSN-V J001354.09+445326.1,--,00 13 54.09 +44 53 26.0,And,NL,--,14.05 - 14.53 V,3.4753749999999997,44.89055555555556,,
ASASSN-V J002356.47+424707.8,--,00 23 56.47 +42 47 07.8,And,NL,--,12.16 - 12.77 V,5.985291666666667,42.7855,,
FBS 0019+348,000-BFT-346,00 21 48.44 +35 04 51.2,And,NL,--,14.0 - 14.8 V,5.451833333333332,35.08088888888889,ZTF18abmnwwz,0.28625623494723884
HL Aqr,000-BCT-612,22 20 26.93 +02 00 53.3,Aqr,NL,0.13557,13.1 - 14.0 V,335.1122083333333,2.0148055555555557,ZTF19actbity,0.8345109083843327
II Aqr,000-BDC-547,22 16 27.58 -20 27 24.1,Aqr,NL,--,19.0 - 21.5 p,334.1149166666666,-20.456694444444445,ZTF18acxhody,1.6037989573465337
V1663 Aql,000-BCF-171,19 05 12.18 +05 14 11.9,Aql,NL,--,10.84 - <18 V,286.30074999999994,5.236638888888889,,
ASASSN-V J201023.92+073447.9,000-BMS-104,20 10 23.93 +07 34 47.9,Aql,NL,--,13.4 - 14.2 V,302.59970833333335,7.579972222222222,,
Gaia19fhp,000-BNJ-171,19 20 02.31 -10 54 46.5,Aql,NL,--,17.3 - 18.9 G,290.00962499999997,-10.912916666666668,ZTF18abctcom,0.4670534845287954
Swift J1909.3+0115,000-BMR-797,19 09 20.90 +01 12 24.6,Aql,NL,2.06,13.7 - 15.0 V,287.3370833333333,1.2068333333333332,ZTF18abbdnxv,0.1054468176317608
ZTF18abmipkc,--,20 19 16.80 +02 12 48.5,Aql,NL,--,17.6 - 22.5 r,304.81999999999994,2.2134722222222223,ZTF18abmipkc,1.010302906423956
ZTF18abpoeas,--,19 56 35.37 +09 00 41.1,Aql,NL,--,15.9 - 17.4 g,299.14737499999995,9.011416666666667,ZTF18abpoeas,0.1655746897557274
ZTF18acegnsj,--,20 00 22.17 +15 19 27.7,Aql,NL,--,19.1 - 20.4 g,300.09237499999995,15.324361111111111,ZTF18acegnsj,0.20918450959474835
ATO J031.3453+22.5889,000-BPH-530,02 05 22.90 +22 35 20.4,Ari,NL,--,15.0 - 15.3 g,31.345416666666665,22.589,ZTF18abrytqb,0.5268307812456916
LAMOST J045745.94+312517.2,--,04 57 45.94 +31 25 17.4,Aur,NL,--,17.1 - 18.1 r,74.44141666666665,31.4215,,
LAMOST J055100.84+293910.1,--,05 51 00.84 +29 39 10.2,Aur,NL,--,15.85 - 16.53 g,87.75349999999997,29.652833333333334,ZTF17aaaogze,0.0769624733700336
SDSS J142955.86+414516.8,000-BDB-320,14 29 55.86 +41 45 16.8,Boo,NL,--,17.5 - <21 CV,217.48274999999995,41.754666666666665,,
LS Cam,000-BCT-975,05 57 24.05 +72 41 52.2,Cam,NL,0.1423853,16.7 - 19.5 V,89.35020833333333,72.69783333333334,ZTF18aabiixt,0.4578300816427459
ZTF19aasyeub,000-BPC-530,05 29 47.90 +61 43 17.1,Cam,NL,--,16.9 - 17.4 g,82.44958333333332,61.72141666666667,ZTF19aasyeub,0.31314387587839737
ASASSN-V J064516.98-153505.8,--,06 45 16.98 -15 35 05.7,CMa,NL,--,13.8 - 14.5 V,101.32074999999999,-15.584916666666667,ZTF20aciuaet,0.17203841921241686
ASASSN-V J071500.61+082308.9,--,07 15 00.61 +08 23 08.9,CMi,NL,--,15.6 - 18.8: V,108.75254166666666,8.385805555555555,ZTF18aabhuyb,0.09954810335130185
LAMOST J072304.77+020437.4,--,07 23 04.78 +02 04 37.3,CMi,NL,--,15.19 - 15.65 g,110.76991666666666,2.077027777777778,ZTF18aaacgnn,0.3113437053516408
DM Cap,000-BJQ-882,21 54 11.13 -09 01 21.7,Cap,NL,0.222,19.2 - ? s,328.54637499999995,-9.022694444444445,ZTF18aceihyy,0.11852247998978052
DDE 209,000-BNZ-351,20 57 32.22 -18 04 56.9,Cap,NL,--,14.3 - 14.5 r,314.38424999999995,-18.082472222222222,ZTF20abfcoyj,0.6015988397390619
V0410 Cas,000-BCV-211,00 23 27.66 +61 46 29.1,Cas,NL,--,15.5 - 18.0 p,5.86525,61.77475,ZTF18abilzsy,1.1018363279990715
V0592 Cas,000-BCV-223,00 20 52.24 +55 42 16.2,Cas,NL,0.115063,12.53 - 12.85 V,5.217666666666665,55.7045,ZTF18adnhbef,0.6208870187868271
Exuzyan 3,000-BNF-536,23 19 15.81 +56 02 01.7,Cas,NL,--,17.1 - 18.2 g,349.81587499999995,56.03380555555555,ZTF18abblvfk,0.31512867398903804
NSV 25966,000-BCY-233,22 50 40.02 +63 28 38.3,Cep,NL,0.07134,16.0 (0.4) P,342.6667499999999,63.47730555555556,ZTF18abbudbx,1.0696341201205217
Swift J2237.2+6324,000-BNL-369,22 36 37.41 +63 29 33.6,Cep,NL,0.33:,18.5 - 19.4 r,339.155875,63.492666666666665,ZTF18abfkyal,0.052250947150597686
IPHAS J210205.83+471018.0,000-BMP-740,21 02 05.82 +47 10 18.0,Cyg,NL,0.1775,15.5 - 15.9 V,315.52425,47.17166666666667,ZTF18abccaxf,0.6759372059055444
KIC J192410.81+445934.9,000-BMD-642,19 24 10.82 +44 59 34.9,Cyg,NL,0.114379,15.8 (0.12) V,291.0450833333333,44.993027777777776,ZTF18aapsxwd,0.8582570269693018
MGAB-V293,000-BNG-572,21 36 20.64 +51 08 27.2,Cyg,NL,--,15.34 - 15.97 g,324.08599999999996,51.14088888888889,ZTF18abskcci,0.3608289451427117
NSV 25296,--,20 43 05.95 +34 13 40.6,Cyg,NL,--,15.3 - 16.3 V,310.7747916666666,34.22794444444445,ZTF17aabukrt,0.05532453227710345
UVEX J202712.06+424720.1,--,20 27 12.05 +42 47 20.1,Cyg,NL,--,15.68 - 16.17 r,306.8002083333333,42.788916666666665,,
ZTF17aaawguy,--,20 18 44.31 +39 26 21.7,Cyg,NL,--,16.7 - 19.6 g,304.684625,39.43936111111111,ZTF17aaawguy,0.2604942726455183
ZTF18aayesfh,000-BPL-573,19 47 36.31 +32 53 47.8,Cyg,NL,--,17.6 - 18.7 g,296.9012916666667,32.89661111111111,ZTF18aayesfh,0.18809236058222278
ZTF20abbqaqr,--,21 29 02.21 +44 03 31.8,Cyg,NL,--,17.9 - 18.3 g,322.25920833333333,44.05883333333333,ZTF20abbqaqr,0.16885147689366317
Gaia21frs,000-BPG-427,20 35 04.63 +15 58 38.3,Del,NL,--,17.3 - 18.7 G,308.7692916666666,15.977305555555557,ZTF19acgkgff,0.0914875730330159
ZTF18aaqmbxk,--,13 43 08.06 +65 26 38.5,Dra,NL,--,15.86 - 16.49 g,205.7835833333333,65.44402777777778,ZTF18aaqmbxk,0.5658486078310451
ZTF18abaebjo,--,19 17 47.54 +68 29 17.3,Dra,NL,--,15.1 - 17.1 r,289.44808333333333,68.48813888888888,ZTF18abaebjo,0.04917736202409193
SDSS J210131.26+105251.5,000-BFT-068,21 01 31.26 +10 52 51.5,Equ,NL,0.074:,18.0 - 21.1 CV,315.38024999999993,10.880972222222223,,
KUV 07088+3232,000-BNB-410,07 12 02.14 +32 26 41.5,Gem,NL,--,14.4 - 15.3 V,108.00891666666665,32.44486111111111,ZTF17aabirgg,0.20972573820852905
V1084 Her,000-BFQ-788,16 43 45.70 +34 02 39.6,Her,NL,0.12056,12.48 - 12.75 V,250.94041666666664,34.044333333333334,,
V1247 Her,000-BDB-621,17 11 45.09 +30 13 20.1,Her,NL,0.05579861,20.3 - ? s,257.93787499999996,30.22225,,
